Instancia,Tempo(ms),UtilizacaoReal,UtilizacaoGardeynWauters,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
MB_C4_26,2722,0.9945709490362368,0.9972743306076639,3,35,5,80
MB_C4_20,2248,0.9819208371806709,0.9908771929824561,2,35,5,80
MB_C4_19,2934,0.9225922393083337,0.9596774193548387,2,35,5,80
MB_C4_16,1074,0.7568997290012764,0.8583990297149788,2,35,5,80
MB_C9_38,18586,0.8942911954494456,0.9425888522737972,47,35,5,80
MB_C3_41,22086,0.974282287729111,0.9869990181455486,26,35,5,80
MB_C3_40,9897,0.9824157604017805,0.9910973263071694,18,35,5,80
MB_C3_39,13450,0.9666190406242146,0.9829489053831159,28,35,5,80
MB_C3_38,12761,0.9802245880831915,0.9900336599463755,20,35,5,80
MB_C3_27,15977,0.987058463032689,0.9934929787953982,11,35,5,80
MB_C3_26,6011,0.9795289645853531,0.989653087760867,15,35,5,80
MB_C3_25,1792,0.9728274070127518,0.9861515461447736,15,35,5,80
MB_C8_41,5672,0.9673589368820761,0.983423385979049,26,35,5,80
MB_C8_40,9997,0.9405345542352551,0.9693271997854833,28,35,5,80
MB_C8_39,8418,0.9697189120708699,0.9844273269653324,25,35,5,80
MB_C8_38,12338,0.954549418781169,0.9765968292698664,23,35,5,80
MB_C7_11,3597,0.9709408556778236,0.985297394096773,12,35,5,80
MB_C7_10,1423,0.9715896203131666,0.9855388081395349,5,35,5,80
MB_C5_05,749,0.9747073931494162,0.9872475663466969,6,35,5,80
MB_C7_38,16546,0.9705196583842041,0.9850915142230722,24,35,5,80
MB_C7_37,29325,0.944640187033892,0.9709709538493365,31,35,5,80
MB_C7_33,12659,0.9624268156189111,0.9808847361825103,24,35,5,80
MB_C6_28,15759,0.9813829707366595,0.990562297691928,3,35,5,80
MB_C6_27,10785,0.998301445,0.99915,4,35,5,80
MB_C6_26,4272,0.956352118765432,0.9776777777777778,3,35,5,80
MB_C6_25,7214,0.8992108370987655,0.9467722222222222,2,35,5,80
MB_C6_01,46,0.7471130714916627,0.8535151284007119,1,35,5,80
MB_C5_50,14211,0.9576120066360789,0.9782980302571513,35,35,5,80
MB_C5_49,11503,0.9733208748905172,0.9864958007731343,29,35,5,80
MB_C8_43,4503,0.9748299091756443,0.9871866412021587,28,35,5,80
MB_C8_42,10113,0.97526575219285,0.9874888642830201,28,35,5,80
MB_C8_41,6782,0.9699253538634717,0.9846205425215395,28,35,5,80
MB_C8_40,23579,0.9457355234641839,0.9720893169409166,31,35,5,80
MB_C8_26,27072,0.9681163281269806,0.983839906047413,20,35,5,80
MB_C8_25,14532,0.9793484543749658,0.9895985546961369,17,35,5,80
MB_C8_21,9220,0.9621044945555179,0.980281189793291,17,35,5,80
MB_C9_27,6405,0.8839188930066533,0.9385197312524975,30,35,5,80
MB_C9_26,17374,0.8917630227986748,0.9416784778801797,27,35,5,80
MB_C9_25,17621,0.9342918457906725,0.9653875534188032,29,35,5,80
MB_C9_24,18105,0.8508300466743696,0.9180463352739217,30,35,5,80
MB_C9_17,7821,0.9193263997542568,0.9557178388457904,21,35,5,80
MB_C9_16,10663,0.8264192202797744,0.9049426085802925,26,35,5,80
MB_C9_12,9202,0.8800683888755728,0.9363341723758487,23,35,5,80
MB_C2_42,13605,0.9893851813219989,0.9946185997910135,5,35,5,80
MB_C2_41,32140,0.9981117253778512,0.9990546737213404,4,35,5,80
MB_C2_39,16078,0.9569031389754427,0.9770169264286911,8,35,5,80
MB_C8_36,15862,0.9606156090416371,0.9799762723797513,24,35,5,80
MB_C8_35,24081,0.9456928896067325,0.9720931853225621,30,35,5,80
MB_C8_34,18934,0.9587655062973588,0.9789623969406341,23,35,5,80
MB_C8_33,14128,0.9610468581098577,0.9801564919607919,24,35,5,80
MB_C8_26,7923,0.9591769177249754,0.9791916026605602,23,35,5,80
MB_C8_25,6229,0.9767205394737265,0.9882121738320533,16,35,5,80
MB_C8_22,9074,0.9559837654809522,0.9776186231717604,22,35,5,80
MB_C8_17,19769,0.9767481170440356,0.9882204607522431,13,35,5,80
MB_C7_07,5743,0.986698524543529,0.9933030086554705,6,35,5,80
MB_C7_06,9026,0.9713653876238844,0.9855280701754385,5,35,5,80
MB_C7_05,8398,0.9546775351465119,0.9767578230575383,6,35,5,80
MB_C7_04,4408,0.9788589438094483,0.9893119047619047,8,35,5,80
MB_C7_03,2119,0.9638425125000001,0.981725,7,35,5,80
MB_C7_02,2376,0.9778127757032372,0.9888033112440496,6,35,5,80
MB_C7_01,1659,0.9633905310550656,0.9814040344250534,7,35,5,80
MB_C9_41,12151,0.8458824338284799,0.9151246001175168,53,35,5,80
MB_C9_40,15045,0.857852552400467,0.9231809997252941,53,35,5,80
MB_C9_03,3365,0.8917380803969817,0.9434952361673414,12,35,5,80
MB_C7_15,5764,0.9574577692472535,0.9783723339106454,12,35,5,80
MB_C7_14,2627,0.9612408602137592,0.9802948157140141,14,35,5,80
MB_C7_13,3367,0.961397061376844,0.9803852151694815,13,35,5,80
MB_C7_12,3372,0.9686650052929632,0.9841075977162934,13,35,5,80
MB_C5_04,1303,0.9836326876744831,0.9917602573036719,6,35,5,80
MB_C5_03,778,0.9719481301137716,0.9858461352657004,7,35,5,80
MB_C2_47,8327,0.9977827160493827,0.9988888888888889,5,35,5,80
MB_C8_50,3325,0.9573000523096966,0.9782523295127468,36,35,5,80
MB_C8_49,9637,0.9633186323402265,0.9812355093884194,30,35,5,80
MB_C8_48,20465,0.9557227086564719,0.9773025623428133,35,35,5,80
MB_C8_47,24682,0.9622245165382916,0.9807035798605217,31,35,5,80
MB_C4_34,17757,0.9984917948437074,0.9992453572228853,6,35,5,80
MB_C4_33,15757,0.9923852143873644,0.9961722250325192,4,35,5,80
MB_C4_24,3618,0.9960915116438587,0.9980406903502143,4,35,5,80
MB_C5_46,1611,0.9561673295581676,0.9773991613727063,37,35,5,80
MB_C5_45,3423,0.9610197271687356,0.9801527051945138,33,35,5,80
MB_C5_44,2092,0.9717653252951921,0.9856995249418198,29,35,5,80
MB_C5_43,5006,0.9700084935984123,0.984704621514745,30,35,5,80
MB_C5_42,7085,0.9630564452089938,0.9811395912013439,30,35,5,80
MB_C5_41,16134,0.9731151699713365,0.9862462983942366,31,35,5,80
MB_C5_40,11667,0.9665516373714432,0.9827321861427992,24,35,5,80
MB_C5_39,25384,0.951049482248706,0.9746697738203902,27,35,5,80
MB_C5_22,11084,0.969127785928302,0.9843601931955616,17,35,5,80
MB_C5_21,7154,0.9461272109242668,0.9724380057478812,22,35,5,80
MB_C5_20,4631,0.9568637575687696,0.977870756029628,15,35,5,80
MB_C5_19,2203,0.9758764319747425,0.9877609976925938,10,35,5,80
MB_C5_11,5166,0.9853395472252517,0.9926354378837564,10,35,5,80
MB_C5_10,1320,0.9570550601912216,0.9781347758553739,8,35,5,80
MB_C5_06,755,0.9738949041936562,0.9867788893279213,7,35,5,80
MB_C9_25,11094,0.8992340290432814,0.9453034465020577,29,35,5,80
MB_C9_24,11391,0.8454030306671124,0.9147599559121233,33,35,5,80
MB_C9_23,17498,0.8571292913308727,0.9230407259819425,39,35,5,80
MB_C9_22,22099,0.8963140581116724,0.9442658249158249,36,35,5,80
MB_C9_14,3327,0.8886135507540669,0.9412034135363992,23,35,5,80
MB_C9_13,7634,0.8810822845528349,0.9367155610058454,25,35,5,80
MB_C9_11,2742,0.9032733167459713,0.9489881255725654,20,35,5,80
MB_C8_39,17121,0.9696621372269442,0.984425476738032,28,35,5,80
MB_C8_38,12388,0.9608278655125336,0.9800959362482264,24,35,5,80
MB_C8_37,8764,0.968260281058437,0.983873602681878,23,35,5,80
MB_C9_44,5527,0.848567146052571,0.9182307987085631,65,35,5,80
MB_C9_43,30923,0.8838727631509427,0.9376029807518362,51,35,5,80
MB_C1_33,25815,0.9751222952418279,0.9873809523809525,28,35,5,80
MB_C7_44,14138,0.9704549970150921,0.9850397898698348,28,35,5,80
MB_C7_43,21209,0.972316083405208,0.9857544172919642,27,35,5,80
MB_C7_26,14770,0.9638228697237358,0.9815813512329722,17,35,5,80
MB_C5_46,12480,0.94775924916113,0.972956796900075,37,35,5,80
MB_C5_05,1425,0.9699939232925567,0.9848310294218715,6,35,5,80
MB_C4_38,6882,0.9956762756145121,0.9978307560137457,5,35,5,80
MB_C4_37,14539,0.9960803004972565,0.9980324074074074,5,35,5,80
MB_C4_32,11562,0.9982016966666668,0.9991,4,35,5,80
MB_C1_38,4038,0.9717024380387932,0.9856250000000001,29,35,5,80
MB_C1_37,1494,0.9626677951388889,0.9807118055555555,35,35,5,80
MB_C1_36,6312,0.9666275251116072,0.9829687500000001,28,35,5,80
MB_C1_35,9744,0.968535400745645,0.9839760731878958,30,35,5,80
MB_C1_34,8717,0.971039397432547,0.9852262544802864,30,35,5,80
MB_C1_33,22646,0.9725513615132664,0.986019536019536,27,35,5,80
MB_C1_32,11680,0.9829437656250001,0.9913750000000001,27,35,5,80
MB_C1_31,14197,0.9751192758413463,0.987235576923077,28,35,5,80
MB_C1_13,5305,0.9684911703627496,0.9837885802469135,17,35,5,80
MB_C1_12,2513,0.9681687499999999,0.9837500000000001,12,35,5,80
MB_C1_11,2375,0.9945909090909091,0.9972727272727273,12,35,5,80
MB_C1_10,1193,0.9777142857142856,0.9885714285714285,8,35,5,80
MB_C1_07,890,0.9783156901041666,0.9890624999999998,7,35,5,80
MB_C1_06,1574,0.9576941043083901,0.9782539682539684,9,35,5,80
MB_C1_02,1134,0.98432,0.992,7,35,5,80
MB_C8_36,12103,0.9649537871018357,0.9822349755870531,22,35,5,80
MB_C8_35,12499,0.9371650311824093,0.9676184292786709,26,35,5,80
MB_C8_34,15214,0.9636501083446944,0.98125734414181,25,35,5,80
MB_C8_33,14687,0.9662493437128209,0.982905968063205,25,35,5,80
MB_C8_25,20389,0.9773179987240069,0.9885052919003182,17,35,5,80
MB_C8_24,11374,0.9645010613753555,0.9819334737955713,16,35,5,80
MB_C8_21,4792,0.9645938763617128,0.9819835160224323,20,35,5,80
MB_C9_39,5480,0.8980885346606653,0.9439259501643921,41,35,5,80
MB_C9_38,6102,0.8759338084438121,0.9314889960917845,44,35,5,80
MB_C9_37,21166,0.8159192552135728,0.8983668024909438,50,35,5,80
MB_C9_36,16288,0.8494848464643369,0.9152399947465197,49,35,5,80
MB_C8_26,23432,0.9633145040090694,0.9813614652413241,19,35,5,80
MB_C8_25,19248,0.9745941998747044,0.987139374234751,17,35,5,80
MB_C8_21,8178,0.960749116438371,0.9799285395763655,17,35,5,80
MB_C5_31,7443,0.970899683024059,0.9852314229910379,26,35,5,80
MB_C5_30,4275,0.955400756664679,0.977243855871375,21,35,5,80
MB_C5_29,6221,0.9717724765529373,0.9857098819853609,18,35,5,80
MB_C5_28,7371,0.9557273369632989,0.9771874337527926,22,35,5,80
MB_C5_27,9599,0.9847482227173472,0.9923206882595836,14,35,5,80
MB_C5_26,14914,0.9583896197356151,0.9788505111790096,16,35,5,80
MB_C5_25,16462,0.9744009329612815,0.9870887176667418,16,35,5,80
MB_C5_24,9401,0.959322214644567,0.979100388692067,18,35,5,80
MB_C5_16,6455,0.9780622314639107,0.9889141200840226,13,35,5,80
MB_C5_15,3405,0.9615871571591807,0.9805256756691815,14,35,5,80
MB_C5_14,2754,0.979468858224078,0.9895908012168703,12,35,5,80
MB_C5_13,9528,0.9642054905690102,0.9817637948195856,14,35,5,80
MB_C5_11,1353,0.9829507667484552,0.9913948530748756,11,35,5,80
MB_C5_10,2472,0.9539462433921673,0.976610583768391,8,35,5,80
MB_C5_06,2847,0.9471473519628095,0.9727807033298611,9,35,5,80
MB_C3_23,6696,0.9717216941740848,0.9855514526267708,17,35,5,80
MB_C3_22,8077,0.9823561562485598,0.9911062322086026,15,35,5,80
MB_C3_21,8984,0.9747908620851381,0.9872567600848193,17,35,5,80
MB_C3_20,5361,0.9728738170741623,0.9862648647772065,12,35,5,80
MB_C3_19,5611,0.9681361065689255,0.9837929894179893,13,35,5,80
MB_C2_19,1716,0.9658356417359187,0.9824561403508771,3,35,5,80
MB_C2_18,2782,0.9314744801512287,0.9637681159420289,3,35,5,80
MB_C2_17,1815,0.9973701614877074,0.9986824769433466,3,35,5,80
MB_C2_16,1308,0.9437469678953627,0.9710344827586207,3,35,5,80
MB_C10_50,12686,0.9843751651611331,0.9921125576651667,20,35,5,80
MB_C10_49,6869,0.9911025874523159,0.995530352926459,18,35,5,80
MB_C10_01,660,0.914316733195836,0.9552162570672788,6,35,5,80
MB_C9_50,18631,0.8476451366079575,0.9175059209211902,62,35,5,80
MB_C8_32,9281,0.9687052966176751,0.9841478462441898,23,35,5,80
MB_C8_31,14562,0.9590477277830541,0.9791416393601465,25,35,5,80
MB_C8_30,8626,0.9603247762669057,0.9796075562501074,20,35,5,80
MB_C8_29,8410,0.9663396971587036,0.9826899832390232,18,35,5,80
MB_C8_25,5002,0.9715819249872073,0.985546403805689,16,35,5,80
MB_C8_24,2943,0.9728253931137721,0.9862453513307572,18,35,5,80
MB_C8_21,4795,0.9692260105283582,0.9843382539757309,19,35,5,80
MB_C3_44,7536,0.9842326321653853,0.9920550763971178,27,35,5,80
MB_C3_43,4859,0.9778393264566869,0.988773928085825,29,35,5,80
MB_C3_42,20055,0.9723499822319356,0.9859741577702406,25,35,5,80
MB_C3_41,8475,0.9779372011318641,0.9887817194882412,24,35,5,80
MB_C1_50,14767,0.9705053854875284,0.9849603174603175,37,35,5,80
MB_C1_49,7029,0.9787032364540469,0.9892013888888886,32,35,5,80
MB_C1_44,9976,0.976885556242699,0.9882106782106783,34,35,5,80
MB_C8_45,5470,0.9599822452995492,0.9796633734288401,32,35,5,80
MB_C8_44,6718,0.9542180471327715,0.9761043403730522,31,35,5,80
MB_C8_43,10382,0.9717157118917388,0.9856296472539235,29,35,5,80
MB_C8_42,13420,0.970540287449954,0.984822409161211,31,35,5,80
MB_C3_13,6541,0.9710985154387398,0.9853683954933954,11,35,5,80
MB_C3_12,3368,0.9803667098743536,0.9901048026048025,11,35,5,80
MB_C2_25,5447,0.999259670781893,0.9996296296296295,4,35,5,80
MB_C1_26,11131,0.9735527192887736,0.9865759637188211,22,35,5,80
MB_C1_25,10556,0.9852829769736843,0.9925657894736842,20,35,5,80
MB_C1_24,6672,0.9823736842105263,0.9910526315789473,20,35,5,80
MB_C1_23,7767,0.9738766239872686,0.9867361111111111,23,35,5,80
MB_C1_22,5492,0.9775121527777777,0.9885984848484849,20,35,5,80
MB_C1_21,7117,0.9754042227833896,0.9873989898989901,23,35,5,80
MB_C1_20,3908,0.9837155643738977,0.9917460317460317,14,35,5,80
MB_C1_19,6112,0.9710166666666668,0.985,12,35,5,80
MB_C1_11,2363,0.9890333333333332,0.9944444444444444,11,35,5,80
MB_C1_10,4017,0.978936767578125,0.989296875,8,35,5,80
MB_C1_09,913,0.9693857142857143,0.9842857142857142,8,35,5,80
MB_C1_08,867,0.9678,0.9833333333333334,6,35,5,80
MB_C1_05,463,0.9739999999999999,0.9866666666666667,6,35,5,80
MB_C1_04,577,0.9857285952281788,0.992798833819242,9,35,5,80
MB_C1_03,252,0.9626722744124105,0.9805895691609978,7,35,5,80
MB_C9_43,18650,0.9009238567972806,0.9468991351895252,52,35,5,80
MB_C7_42,7975,0.9686608686276849,0.984124472396955,31,35,5,80
MB_C7_41,19385,0.9718985228352887,0.9856950887533095,29,35,5,80
MB_C7_40,16616,0.9502056051949966,0.9743872172509919,25,35,5,80
MB_C7_39,15120,0.9664979827448853,0.9830346350887598,26,35,5,80
MB_C7_35,12996,0.9654335153497743,0.9824027510623646,25,35,5,80
MB_C7_34,9820,0.9430264956452946,0.9707686828074943,31,35,5,80
MB_C7_30,10579,0.9344651902696415,0.9657225748020798,24,35,5,80
MB_C2_31,6798,0.9605422549449593,0.9792945326278659,5,35,5,80
MB_C2_30,5078,0.991080191600926,0.9955067758328627,4,35,5,80
MB_C2_29,5963,0.9985201646090536,0.9992592592592593,4,35,5,80
MB_C2_28,9034,0.9944601851851851,0.9972222222222222,4,35,5,80
MB_C2_27,7510,0.9690098261526833,0.9841269841269842,3,35,5,80
MB_C2_26,7282,0.9931037808641976,0.9965277777777778,4,35,5,80
MB_C2_25,5783,0.999259670781893,0.9996296296296295,3,35,5,80
MB_C2_24,5999,0.9834083102493075,0.991578947368421,4,35,5,80
MB_C2_07,96,0.8496030245746692,0.9217391304347826,1,35,5,80
MB_C2_06,1031,0.9095963005829903,0.9525462962962963,1,35,5,80
MB_C2_05,1381,0.7862058518005539,0.8782894736842105,1,35,5,80
MB_C2_04,353,0.9088702278141444,0.9533468559837728,1,35,5,80
MB_C2_03,92,0.8622448979591837,0.9285714285714286,1,35,5,80
MB_C2_02,598,0.6175506668291606,0.7858439201451906,1,35,5,80
MB_C1_47,18582,0.9904275862068965,0.9951724137931033,31,35,5,80
MB_C3_23,10336,0.9668439702166587,0.9831407584960754,17,35,5,80
MB_C3_22,6914,0.9797175090584844,0.9897556155329263,15,35,5,80
MB_C3_21,10263,0.9734412224307949,0.9864990704859655,16,35,5,80
MB_C3_20,7145,0.9776320863366976,0.9887037554099459,10,35,5,80
MB_C3_19,6628,0.973797452572979,0.9866699735449735,13,35,5,80
MB_C1_41,7549,0.9820901373127712,0.9908978675645339,33,35,5,80
MB_C10_46,12271,0.9925414725355918,0.996251736320844,14,35,5,80
MB_C10_45,12133,0.988162933202791,0.9940393837738186,19,35,5,80
MB_C10_43,10076,0.9895289759458559,0.9947263297046447,17,35,5,80
MB_C7_46,11262,0.9483648115728984,0.9734515577118514,36,35,5,80
MB_C7_45,10352,0.971808160999099,0.985719506351081,27,35,5,80
MB_C7_44,16810,0.9663081381183429,0.9828022880659332,29,35,5,80
MB_C7_43,13462,0.9704876578220061,0.9850336309137845,26,35,5,80
MB_C7_32,13328,0.9719525350221613,0.9857987251362786,26,35,5,80
MB_C7_31,11207,0.957373178833657,0.9780264952397286,26,35,5,80
MB_C7_29,2213,0.9765387203679441,0.9881611880358672,15,35,5,80
MB_C2_32,6798,0.9939925673973293,0.996984126984127,5,35,5,80
MB_C2_31,13992,0.9605445225186553,0.9792945326278659,5,35,5,80
MB_C2_30,9947,0.9911511479591837,0.9955357142857143,4,35,5,80
MB_C2_29,9112,0.9985201646090536,0.9992592592592593,4,35,5,80
MB_C1_48,20988,0.9721054621848739,0.9857563025210083,36,35,5,80
MB_C1_47,11290,0.9800877983539095,0.9898888888888886,32,35,5,80
MB_C1_42,7254,0.976817970521542,0.9881349206349207,35,35,5,80
MB_C8_50,23549,0.9514078339956332,0.9751395979445383,34,35,5,80
MB_C3_23,8514,0.9744988036424049,0.9871076180208046,14,35,5,80
MB_C3_22,15767,0.9839464551561296,0.9918941371141543,12,35,5,80
MB_C3_21,8832,0.9760647562878388,0.9878671442877481,16,35,5,80
MB_C3_20,5377,0.9724796153049899,0.9860607187529224,10,35,5,80
MB_C1_21,13727,0.9770181818181816,0.9881818181818182,23,35,5,80
MB_C1_20,7986,0.9733126275510203,0.9863690476190475,13,35,5,80
MB_C1_19,7317,0.9612148726851851,0.9802083333333335,14,35,5,80
MB_C1_18,4604,0.9422400000000001,0.9693333333333335,17,35,5,80
MB_C1_05,1566,0.9739999999999999,0.9866666666666667,6,35,5,80
MB_C1_04,1859,0.9787444444444445,0.9890476190476191,7,35,5,80
MB_C1_02,536,0.99204,0.9960000000000001,6,35,5,80
MB_C7_44,5157,0.9625127955917391,0.9808055399733023,29,35,5,80
MB_C7_43,20105,0.9749928255484187,0.9873452539977373,26,35,5,80
MB_C7_42,24032,0.9665590832488504,0.9828574457738054,31,35,5,80
MB_C7_41,17257,0.9664991187416538,0.9829247828618715,27,35,5,80
MB_C7_35,13496,0.9533650579719186,0.9761017679347911,26,35,5,80
MB_C7_34,10338,0.9418254834133989,0.9698352528881844,27,35,5,80
MB_C7_29,9036,0.9728121957840801,0.9862692267830777,15,35,5,80
MB_C3_14,3031,0.9744169920147084,0.9870958485144704,13,35,5,80
MB_C3_13,3335,0.9726227719614352,0.9861615735053234,13,35,5,80
MB_C3_12,3947,0.9661276694479873,0.9825565476190476,12,35,5,80
MB_C3_11,4861,0.9926096077508997,0.9962914087914088,9,35,5,80
MB_C3_10,634,0.9663649322846125,0.9829267170785028,7,35,5,80
MB_C3_09,1526,0.9737657056871253,0.9867436196700903,7,35,5,80
MB_C3_08,2095,0.9941225150502897,0.997053390688259,6,35,5,80
MB_C3_07,1047,0.9775744438999684,0.9886512180629827,5,35,5,80
MB_C3_06,1341,0.9680997607209609,0.9838240520926332,6,35,5,80
MB_C3_05,2173,0.9845435546875,0.9921875,4,35,5,80
MB_C3_04,1567,0.9808020567373987,0.9902896250287554,5,35,5,80
MB_C3_03,1137,0.9658417919792027,0.9825470430107526,8,35,5,80
MB_C2_41,10165,0.9982261728395063,0.9991111111111112,5,35,5,80
MB_C2_40,9648,0.9963818394559499,0.9981858974358975,6,35,5,80
MB_C2_37,3644,0.997783950617284,0.9988888888888889,7,35,5,80
MB_C9_41,1713,0.8394401981560508,0.9103468725046581,58,35,5,80
MB_C9_40,2981,0.8442556058827557,0.9149590232632474,52,35,5,80
MB_C9_39,3239,0.9023572248521206,0.948867968318276,41,35,5,80
MB_C9_38,4427,0.8743695732418616,0.9296725031071141,46,35,5,80
MB_C9_37,5322,0.8251682376725469,0.9022245066773975,49,35,5,80
MB_C9_36,4834,0.8586769660896274,0.9223040533520122,50,35,5,80
MB_C9_35,8089,0.8386996317504021,0.910943188188188,48,35,5,80
MB_C9_34,17112,0.876658708776883,0.9322455212581379,46,35,5,80
MB_C9_21,11613,0.8753306439685817,0.9315085148083623,36,35,5,80
MB_C9_20,10030,0.8381212393494777,0.9110399207980449,25,35,5,80
MB_C9_19,9202,0.9258960581156789,0.9617629533938192,18,35,5,80
MB_C9_18,9080,0.8418471553940268,0.9139671151271755,22,35,5,80
MB_C9_14,3476,0.8710854942167748,0.9316758707952751,23,35,5,80
MB_C9_13,4311,0.8789872207519306,0.935251249971892,26,35,5,80
MB_C9_12,4764,0.8738750626348724,0.9327994565709203,22,35,5,80
MB_C7_41,18104,0.9647470943992629,0.9820453006252732,29,35,5,80
MB_C7_40,14094,0.9477577024650967,0.9730934285576333,27,35,5,80
MB_C7_35,11013,0.9574952132279041,0.9783152262651966,26,35,5,80
MB_C8_37,11056,0.968267711579687,0.9839268893892599,25,35,5,80
MB_C8_36,11541,0.9613923853010405,0.9802517777659455,25,35,5,80
MB_C8_27,10807,0.9727064945707314,0.9862042778088892,18,35,5,80
MB_C4_38,23868,0.9951646847509406,0.9975721404995722,6,35,5,80
MB_C4_37,12693,0.9959226743232215,0.997955412391345,5,35,5,80
MB_C4_28,9912,0.9972030136684441,0.9985988332654999,5,35,5,80
MB_C7_19,4824,0.9779952722845429,0.9889055755619588,11,35,5,80
MB_C7_18,5255,0.9372494669079866,0.9674311917417572,15,35,5,80
MB_C7_17,6872,0.9511311745092865,0.9747937731159237,12,35,5,80
MB_C7_16,7325,0.9714269397635195,0.9854596075957691,12,35,5,80
MB_C7_15,10630,0.964489004052125,0.9819405623377069,16,35,5,80
MB_C7_14,3511,0.9599949468915162,0.9797078049516909,12,35,5,80
MB_C7_13,4325,0.9716671572044819,0.9855497369025947,13,35,5,80
MB_C7_12,7294,0.965003784075576,0.9820940326525033,15,35,5,80
MB_C7_04,977,0.9771197681274656,0.9884275641025643,6,35,5,80
MB_C7_03,2543,0.9606158556986365,0.9800559362714512,8,35,5,80
MB_C7_02,879,0.972873880415921,0.986205701357466,4,35,5,80
MB_C7_01,2514,0.970394354486856,0.9850039017350393,7,35,5,80
MB_C6_41,10195,0.9965286531499895,0.9982600082736468,4,35,5,80
MB_C6_40,7423,0.9829354778177857,0.9913241068299872,4,35,5,80
MB_C6_38,6220,0.9984740813342824,0.9992363992349909,5,35,5,80
MB_C9_10,2447,0.9297807307558396,0.9636815537588933,11,35,5,80
MB_C9_09,1408,0.7663661487810423,0.8705550642015386,14,35,5,80
MB_C5_05,4136,0.97299285793225,0.9863584415584417,5,35,5,80
MB_C2_15,2569,0.9857261545573234,0.9927849927849928,4,35,5,80
MB_C2_14,2113,0.9696857785920552,0.9846059113300493,2,35,5,80
MB_C2_13,1799,0.9889506172839506,0.9944444444444445,3,35,5,80
MB_C2_12,2080,0.981738683127572,0.9907407407407408,3,35,5,80
MB_C2_11,224,0.9889197530864198,0.9944444444444445,1,35,5,80
MB_C2_10,361,0.8388033293697978,0.9158620689655173,1,35,5,80
MB_C2_09,46,0.536628730961,0.6353305785123967,1,35,5,80
MB_C2_08,236,0.9767449813617866,0.9883040935672515,1,35,5,80
MB_C2_07,889,0.8496030245746692,0.9217391304347826,1,35,5,80
MB_C2_06,68,0.9095963005829903,0.9525462962962963,1,35,5,80
MB_C2_05,107,0.7862058518005539,0.8782894736842105,1,35,5,80
MB_C2_04,173,0.9088702278141444,0.9533468559837728,1,35,5,80
MB_C2_03,204,0.8622448979591837,0.9285714285714286,1,35,5,80
MB_C2_02,35,0.6175506668291606,0.7858439201451906,1,35,5,80
MB_C1_49,21548,0.9798069174995102,0.9897037037037038,34,35,5,80
MB_C9_46,3743,0.8858484193414935,0.9391397432233576,60,35,5,80
MB_C9_45,8744,0.9129115954610773,0.9540200908381237,48,35,5,80
MB_C9_44,10144,0.8604858667397752,0.9235227078538941,60,35,5,80
MB_C9_43,20125,0.8876423343791324,0.9381672551038774,54,35,5,80
MB_C5_37,22760,0.9643370448077104,0.9818743013411393,27,35,5,80
MB_C5_36,10367,0.958388712797974,0.9787453483956625,25,35,5,80
MB_C5_27,10525,0.9825618465435558,0.9911693176377593,15,35,5,80
MB_C1_41,11353,0.9824139603337905,0.9910493827160494,32,35,5,80
MB_C1_40,16099,0.976645703125,0.988028846153846,27,35,5,80
MB_C1_39,25814,0.9715064516129032,0.9854838709677417,32,35,5,80
MB_C1_26,8556,0.9705846127087199,0.9850685425685427,22,35,5,80
MB_C1_25,15107,0.9815526521381579,0.9906250000000001,19,35,5,80
MB_C1_15,9317,0.9675666666666667,0.9833333333333335,16,35,5,80
MB_C9_05,11782,0.8025404561455236,0.8899519597161282,14,35,5,80
MB_C5_25,11758,0.9709223060797199,0.9852776846650617,18,35,5,80
MB_C5_24,20698,0.9583512494688322,0.9784554300280467,19,35,5,80
MB_C5_23,9898,0.9717910591993277,0.9856524395328135,19,35,5,80
MB_C9_23,16089,0.8470520695211126,0.9168919033526041,39,35,5,80
MB_C9_22,23763,0.8819166725405237,0.9365967284553376,36,35,5,80
MB_C9_21,17803,0.896369015483871,0.9447806451612905,36,35,5,80
MB_C9_20,5086,0.8212520981295812,0.899834413036768,25,35,5,80
MB_C9_15,3068,0.9119024350079541,0.9536297864001566,19,35,5,80
MB_C9_14,7691,0.8775357788541527,0.9350220296337713,23,35,5,80
MB_C9_11,6037,0.9495978892063862,0.9740797852474321,20,35,5,80
MB_C7_23,3612,0.9513777994759046,0.9750986441622057,20,35,5,80
MB_C7_22,2980,0.9701184463219477,0.9848755043547472,21,35,5,80
MB_C7_21,8449,0.9619052848786951,0.9806028128815474,17,35,5,80
MB_C7_20,4297,0.9531252243882371,0.9760387534233824,14,35,5,80
MB_C7_19,2267,0.9818825128507334,0.9908862729656079,11,35,5,80
MB_C7_18,4244,0.9523426553147949,0.9755243465562458,15,35,5,80
MB_C7_17,4648,0.9645151385243594,0.9819104322711862,12,35,5,80
MB_C7_16,5306,0.9718476007498437,0.9857326928660101,14,35,5,80
MB_C7_09,696,0.9692014372830632,0.984422221666352,9,35,5,80
MB_C7_08,976,0.9894223793756343,0.994693527696793,8,35,5,80
MB_C7_07,437,0.9880016396500582,0.9939599638513419,6,35,5,80
MB_C7_06,1254,0.9720810613573407,0.9859336842105264,7,35,5,80
