Instancia,Tempo(ms),Utilizacao,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
CLASS02_040_05,2019,0.6398617283950617,2,35,5,80
CLASS02_040_04,2963,0.5743265432098765,2,35,5,80
CLASS02_040_03,3486,0.6482098765432098,2,35,5,80
CLASS02_040_02,4711,0.5178395061728395,2,35,5,80
CLASS02_040_01,2561,0.9889197530864198,1,35,5,80
CLASS02_020_10,147,0.544316049382716,1,35,5,80
CLASS02_020_09,64,0.46694444444444444,1,35,5,80
CLASS02_020_06,213,0.6687604938271605,1,35,5,80
CLASS02_020_05,867,0.3520444444444445,1,35,5,80
CLASS02_020_04,1557,0.2727160493827161,1,35,5,80
CLASS02_020_03,139,0.5216049382716049,1,35,5,80
CLASS01_100_08,6639,0.9613093750000001,33,35,5,80
CLASS01_100_07,10285,0.9640178571428571,30,35,5,80
CLASS01_100_02,7272,0.9652387096774194,32,35,5,80
CLASS05_080_07,326,0.9789037965217391,24,35,5,80
CLASS05_080_06,1781,0.9637941718181818,23,35,5,80
CLASS05_080_05,1682,0.965705203,21,35,5,80
CLASS05_080_04,3043,0.9553986199999999,22,35,5,80
CLASS05_080_03,3702,0.9565247720000001,21,35,5,80
CLASS05_080_02,9248,0.9365921728571427,21,35,5,80
CLASS05_080_01,22083,0.9375443884999999,20,35,5,80
CLASS05_060_10,12747,0.9395018336842105,20,35,5,80
CLASS05_040_08,4359,0.9333610107692307,14,35,5,80
CLASS05_040_07,8530,0.8877675799999999,10,35,5,80
CLASS05_040_06,6305,0.9551785966666666,10,35,5,80
CLASS05_040_05,5361,0.9836477575000001,13,35,5,80
CLASS05_020_09,2574,0.832805865,6,35,5,80
CLASS05_020_08,2769,0.7951511179999999,5,35,5,80
CLASS05_020_06,2009,0.8215823400000001,8,35,5,80
CLASS03_060_03,10534,0.9224749399038463,14,35,5,80
CLASS03_060_02,9505,0.9250735026041665,12,35,5,80
CLASS03_060_01,6673,0.9407740792410716,14,35,5,80
CLASS03_040_10,2312,0.932439955357143,8,35,5,80
CLASS03_020_02,523,0.7887631510416667,3,35,5,80
CLASS03_020_01,688,0.8155791406249999,5,35,5,80
CLASS02_100_10,3918,0.9086694444444444,4,35,5,80
CLASS02_100_09,7183,0.7752456790123456,4,35,5,80
CLASS02_100_04,7240,0.7601114197530864,4,35,5,80
CLASS02_100_03,5533,0.9767176954732509,3,35,5,80
CLASS02_080_10,6973,0.8279325102880658,3,35,5,80
CLASS09_080_03,12788,0.8672195592105265,40,35,5,80
CLASS09_080_02,17685,0.9028708894736842,41,35,5,80
CLASS09_060_03,11569,0.7822317364705881,36,35,5,80
CLASS05_060_09,12873,0.9443880066666667,15,35,5,80
CLASS05_060_08,9880,0.9201754958823529,17,35,5,80
CLASS05_060_07,14866,0.9339760515384614,13,35,5,80
CLASS05_060_06,9542,0.9811502592857142,15,35,5,80
CLASS05_040_08,6918,0.9332816692307693,15,35,5,80
CLASS05_040_07,5727,0.885667314,10,35,5,80
CLASS05_020_10,4389,0.950030225,7,35,5,80
CLASS04_100_04,1071,0.7505469825,4,35,5,80
CLASS04_100_03,3572,0.89211392,3,35,5,80
CLASS04_100_02,3026,0.776244,4,35,5,80
CLASS04_100_01,5934,0.92030243,3,35,5,80
CLASS04_080_10,11099,0.7843974966666667,3,35,5,80
CLASS04_080_09,14452,0.9839317866666667,4,35,5,80
CLASS04_080_08,12837,0.92850923,3,35,5,80
CLASS04_080_07,10721,0.93889123,3,35,5,80
CLASS04_060_05,3941,0.774318245,2,35,5,80
CLASS04_060_04,3567,0.9668678450000001,3,35,5,80
CLASS04_060_03,1648,0.96696448,2,35,5,80
CLASS04_060_02,1974,0.837842,2,35,5,80
CLASS04_040_08,2546,0.67416802,2,35,5,80
CLASS04_040_07,362,0.513138205,2,35,5,80
CLASS04_040_06,342,0.50668168,2,35,5,80
CLASS06_080_10,6347,0.6897881285185186,3,35,5,80
CLASS10_060_10,3960,0.8856082175000001,8,35,5,80
CLASS10_060_09,8222,0.9784742175000001,8,35,5,80
CLASS10_060_08,5290,0.9908372577777779,10,35,5,80
CLASS10_060_07,4980,0.9945801077777777,10,35,5,80
CLASS10_060_06,4929,0.9120332216666668,12,35,5,80
CLASS10_060_05,6296,0.8792536062500002,8,35,5,80
CLASS10_060_04,6390,0.9835691014285715,8,35,5,80
CLASS10_060_03,5079,0.9094166863636364,11,35,5,80
CLASS10_040_04,3213,0.87225295,7,35,5,80
CLASS10_040_03,2055,0.8776532877777777,9,35,5,80
CLASS10_040_02,2570,0.9089151071428573,7,35,5,80
CLASS10_040_01,1954,0.86963892625,8,35,5,80
CLASS10_020_08,1001,0.94311698,3,35,5,80
CLASS10_020_07,1334,0.9660527250000001,5,35,5,80
CLASS10_020_04,1726,0.7863678975000001,4,35,5,80
CLASS02_080_01,6740,0.7591259259259259,3,35,5,80
CLASS02_060_10,2358,0.7057053497942386,3,35,5,80
CLASS02_060_09,2101,0.93245,2,35,5,80
CLASS02_060_08,3267,0.6695016460905351,3,35,5,80
CLASS02_060_07,3144,0.7076543209876544,2,35,5,80
CLASS02_060_06,3715,0.8556055555555556,2,35,5,80
CLASS02_060_05,1576,0.846296913580247,2,35,5,80
CLASS02_060_04,3991,0.6668843621399176,3,35,5,80
CLASS02_060_03,2247,0.666785596707819,3,35,5,80
CLASS02_060_02,2157,0.9629358024691358,2,35,5,80
CLASS02_060_01,2831,0.6843,3,35,5,80
CLASS02_040_10,658,0.5098,2,35,5,80
CLASS02_040_09,753,0.5072,2,35,5,80
CLASS02_040_08,1651,0.6894543209876542,2,35,5,80
CLASS02_040_07,955,0.5186888888888889,2,35,5,80
CLASS02_040_06,1071,0.5160006172839506,2,35,5,80
CLASS02_040_05,1810,0.6398617283950617,2,35,5,80
CLASS02_040_04,1394,0.5743265432098765,2,35,5,80
CLASS02_040_03,2400,0.6482098765432098,2,35,5,80
CLASS02_040_02,1373,0.5178395061728395,2,35,5,80
CLASS02_040_01,444,0.9889197530864198,1,35,5,80
CLASS02_020_10,444,0.544316049382716,1,35,5,80
CLASS02_020_09,425,0.46694444444444444,1,35,5,80
CLASS02_020_08,473,0.3173444444444445,1,35,5,80
CLASS02_020_07,149,0.34679012345679017,1,35,5,80
CLASS02_020_06,548,0.6687604938271605,1,35,5,80
CLASS02_020_05,386,0.3520444444444445,1,35,5,80
CLASS02_020_04,1183,0.2727160493827161,1,35,5,80
CLASS02_020_03,32,0.5216049382716049,1,35,5,80
CLASS02_020_02,28,0.2314679012345679,1,35,5,80
CLASS02_020_01,73,0.5184,1,35,5,80
CLASS07_100_02,13781,0.9488234279166666,25,35,5,80
CLASS03_080_07,18241,0.9365007195723682,19,35,5,80
CLASS03_080_06,8191,0.9366366753472222,18,35,5,80
CLASS03_080_05,7917,0.9566330566406249,16,35,5,80
CLASS03_080_04,5983,0.9407285386029413,18,35,5,80
CLASS03_060_07,6761,0.9921673046875,11,35,5,80
CLASS03_060_06,5226,0.9108527669270833,12,35,5,80
CLASS03_060_04,2634,0.9231560997596152,13,35,5,80
CLASS09_100_07,713,0.901724948863636,47,35,5,80
CLASS09_100_06,1375,0.8860205655102037,53,35,5,80
CLASS09_100_05,1823,0.9235107820930233,45,35,5,80
CLASS09_100_04,3575,0.8763422101960784,53,35,5,80
CLASS09_100_03,3098,0.911494995681818,47,35,5,80
CLASS09_100_02,6257,0.8863700826086959,49,35,5,80
CLASS09_100_01,10455,0.7894993698076924,52,35,5,80
CLASS09_080_10,12459,0.8400272939534883,45,35,5,80
CLASS09_020_10,918,0.9381793224999999,9,35,5,80
CLASS01_080_10,10568,0.954376,25,35,5,80
CLASS01_080_09,7381,0.941044827586207,29,35,5,80
CLASS01_060_06,9940,0.9578764705882352,18,35,5,80
CLASS03_080_04,12182,0.9409163143382353,17,35,5,80
CLASS03_080_03,8087,0.9518542968749998,16,35,5,80
CLASS03_080_02,9373,0.9879862060546873,18,35,5,80
CLASS03_080_01,6987,0.9316319580078124,16,35,5,80
CLASS03_060_07,5963,0.9921731640625,11,35,5,80
CLASS03_060_06,2700,0.9086298502604168,12,35,5,80
CLASS03_060_05,3917,0.9787700639204545,12,35,5,80
CLASS07_100_04,2384,0.9645804665217391,23,35,5,80
CLASS07_100_03,3340,0.9784026709523811,22,35,5,80
CLASS07_100_02,4901,0.9479100345833337,24,35,5,80
CLASS07_100_01,6071,0.9691950416666666,25,35,5,80
CLASS07_080_10,5942,0.946266786190476,22,35,5,80
CLASS07_080_09,6189,0.9747146750000001,21,35,5,80
CLASS07_080_08,6770,0.9309038755000001,20,35,5,80
CLASS07_080_07,4947,0.966040012857143,22,35,5,80
CLASS07_080_05,5359,0.9670708910000003,21,35,5,80
CLASS07_080_04,3617,0.9499268210526315,20,35,5,80
CLASS07_080_03,4226,0.9707452355555556,19,35,5,80
CLASS07_080_02,4216,0.9287460063636364,22,35,5,80
CLASS07_080_01,3822,0.9326633894736843,19,35,5,80
CLASS07_060_10,2323,0.9248413988235294,18,35,5,80
CLASS07_060_09,2512,0.9602604346153846,14,35,5,80
CLASS09_020_06,425,0.60327175,13,35,5,80
CLASS09_020_05,830,0.6100556830769229,13,35,5,80
CLASS09_020_04,998,0.8235696349999999,11,35,5,80
CLASS09_020_03,2574,0.858217303,11,35,5,80
CLASS09_020_02,1241,0.9025293112500001,10,35,5,80
CLASS09_020_01,1345,0.6591200900000002,14,35,5,80
CLASS08_100_10,12095,0.9571022396428572,29,35,5,80
CLASS08_100_09,23429,0.9585089999999999,25,35,5,80
CLASS04_040_04,4058,0.55043488,2,35,5,80
CLASS04_040_01,649,0.8042502400000001,1,35,5,80
CLASS04_020_10,593,0.54730404,1,35,5,80
CLASS04_020_09,38,0.4529290000000001,1,35,5,80
CLASS08_040_09,14403,0.9359930562500001,9,35,5,80
CLASS06_040_07,5829,0.4998265839506173,2,35,5,80
CLASS06_040_06,54,0.9511233986419753,1,35,5,80
CLASS06_040_05,3721,0.5519529704320988,2,35,5,80
CLASS06_040_04,5371,0.5125817339506173,2,35,5,80
CLASS06_040_03,5322,0.5397369372839507,2,35,5,80
CLASS06_040_02,177,0.9807821186419754,1,35,5,80
CLASS06_040_01,84,0.5966532544444444,1,35,5,80
CLASS06_020_10,4155,0.4212442677777778,1,35,5,80
CLASS06_020_07,24,0.22463386864197532,1,35,5,80
CLASS06_020_06,1917,0.44726371604938275,1,35,5,80
CLASS06_020_05,110,0.2347833186419753,1,35,5,80
CLASS06_020_04,35,0.18671041,1,35,5,80
CLASS06_020_03,632,0.37668224308641973,1,35,5,80
CLASS06_020_02,1253,0.12933613444444447,1,35,5,80
CLASS05_100_08,10368,0.954898625925926,27,35,5,80
CLASS09_060_04,13178,0.8806271839285715,30,35,5,80
CLASS09_060_03,7815,0.7834637552941176,37,35,5,80
CLASS09_060_02,11824,0.852754914375,33,35,5,80
CLASS09_060_01,12344,0.8953339787096773,33,35,5,80
CLASS09_040_05,5439,0.8707070311111111,20,35,5,80
CLASS09_040_04,4705,0.8828373575,21,35,5,80
CLASS09_040_01,4139,0.9132721605882355,18,35,5,80
CLASS05_060_05,15318,0.9570104492857142,14,35,5,80
CLASS05_060_04,14924,0.9453644762499999,17,35,5,80
CLASS05_040_09,3607,0.901449388888889,9,35,5,80
CLASS08_020_02,7011,0.87740238,6,35,5,80
CLASS08_020_01,1202,0.93889461,6,35,5,80
CLASS07_100_10,14710,0.950152315357143,29,35,5,80
CLASS07_100_09,10900,0.9681916230434782,24,35,5,80
CLASS06_060_04,10274,0.7601608888888889,2,35,5,80
CLASS06_060_03,6693,0.758240888888889,2,35,5,80
CLASS05_100_08,11713,0.9550575251851854,27,35,5,80
CLASS07_080_07,11977,0.9659923547619046,22,35,5,80
CLASS07_080_06,17785,0.9354869205000002,20,35,5,80
CLASS07_080_01,13298,0.9326544357894736,19,35,5,80
CLASS05_100_06,6240,0.9455216056666668,30,35,5,80
CLASS05_100_05,8546,0.9601551573076923,27,35,5,80
CLASS05_100_04,6807,0.9455094435999999,26,35,5,80
CLASS05_100_03,9492,0.9497811126086956,23,35,5,80
CLASS01_060_09,10607,0.9462833333333334,19,35,5,80
CLASS01_060_08,6179,0.9822578947368421,20,35,5,80
CLASS01_060_07,2769,0.9752933333333333,15,35,5,80
CLASS01_060_06,6216,0.9590176470588235,17,35,5,80
CLASS01_040_03,3022,0.9101333333333332,15,35,5,80
CLASS01_040_02,3994,0.9526,12,35,5,80
CLASS01_020_03,2881,0.8875142857142857,8,35,5,80
CLASS03_060_03,2821,0.9216299278846154,14,35,5,80
CLASS03_060_02,5726,0.9254882161458333,12,35,5,80
CLASS03_060_01,3173,0.9397301060267856,14,35,5,80
CLASS03_040_10,1545,0.9322079241071428,7,35,5,80
CLASS03_040_09,2356,0.9246309151785714,7,35,5,80
CLASS03_040_08,1469,0.98784234375,11,35,5,80
CLASS03_040_07,1583,0.8786017089843751,8,35,5,80
CLASS03_040_06,2308,0.9921916294642857,8,35,5,80
CLASS03_040_05,2677,0.9128110156250001,10,35,5,80
CLASS03_040_04,1346,0.8886288194444444,9,35,5,80
CLASS03_040_03,2437,0.8881278125,10,35,5,80
CLASS03_040_02,792,0.8698746093750002,8,35,5,80
CLASS03_040_01,850,0.8926363932291667,6,35,5,80
CLASS03_020_10,304,0.87465453125,5,35,5,80
CLASS03_020_09,253,0.80633984375,5,35,5,80
CLASS03_020_08,186,0.76210205078125,4,35,5,80
CLASS03_020_07,312,0.78903486328125,4,35,5,80
CLASS03_020_06,354,0.911796171875,5,35,5,80
CLASS03_020_05,199,0.7980857421875001,4,35,5,80
CLASS02_100_06,4017,0.8918777777777778,4,35,5,80
CLASS02_100_05,3152,0.780625,4,35,5,80
CLASS02_100_04,3257,0.7601114197530864,4,35,5,80
CLASS02_100_03,2764,0.9767176954732509,3,35,5,80
CLASS02_080_08,1833,0.9598090534979424,3,35,5,80
CLASS02_080_07,2622,0.9710288065843621,3,35,5,80
CLASS02_080_04,1892,0.8341744855967078,3,35,5,80
CLASS03_080_03,19859,0.9513216796874999,18,35,5,80
CLASS03_080_02,18035,0.9879865478515625,17,35,5,80
CLASS03_060_06,10136,0.9110245768229167,12,35,5,80
CLASS06_080_07,2976,0.7596789141563786,3,35,5,80
CLASS06_080_06,4866,0.7191397334156379,3,35,5,80
CLASS06_080_05,6944,0.6774770744032922,3,35,5,80
CLASS06_080_04,4163,0.6913225544855967,3,35,5,80
CLASS06_080_03,4494,0.6761348507818931,3,35,5,80
CLASS06_080_02,7008,0.6844120841563787,3,35,5,80
CLASS06_080_01,8649,0.6709845063786007,3,35,5,80
CLASS06_060_10,4941,0.6669772157201647,3,35,5,80
CLASS06_060_09,2949,0.6877483024691358,2,35,5,80
CLASS06_040_06,73,0.9511233986419753,1,35,5,80
CLASS06_040_05,1172,0.5519529704320988,2,35,5,80
CLASS06_040_04,583,0.5125910817283951,2,35,5,80
CLASS06_040_03,1277,0.5397369372839507,2,35,5,80
CLASS06_040_02,555,0.9807821186419754,1,35,5,80
CLASS06_040_01,148,0.5966532544444444,1,35,5,80
CLASS06_020_10,857,0.4212442677777778,1,35,5,80
CLASS06_020_09,81,0.3437737482716049,1,35,5,80
CLASS06_020_08,194,0.20215015123456792,1,35,5,80
CLASS06_020_07,139,0.22463386864197532,1,35,5,80
CLASS06_020_06,1928,0.44726371604938275,1,35,5,80
CLASS06_020_05,79,0.2347833186419753,1,35,5,80
CLASS06_020_04,47,0.18671041,1,35,5,80
CLASS06_020_03,441,0.37668224308641973,1,35,5,80
CLASS06_020_02,24,0.12933613444444447,1,35,5,80
CLASS10_100_01,17761,0.9531397671428571,14,35,5,80
CLASS10_080_10,10800,0.9349961421428571,14,35,5,80
CLASS10_060_03,10327,0.9095517227272726,11,35,5,80
CLASS09_080_05,27313,0.8258214020930235,46,35,5,80
CLASS08_040_05,15354,0.8796899375,8,35,5,80
CLASS08_040_04,9653,0.8867810827272727,11,35,5,80
CLASS08_020_03,2757,0.831667996,5,35,5,80
CLASS07_100_10,10682,0.9504497710714285,29,35,5,80
CLASS07_100_09,23001,0.9675672239130435,24,35,5,80
CLASS07_080_08,15089,0.9296704145000001,20,35,5,80
CLASS09_020_10,591,0.9371043575,9,35,5,80
CLASS09_020_09,431,0.6398403515384614,13,35,5,80
CLASS09_020_08,566,0.8836460066666666,10,35,5,80
CLASS09_020_07,186,0.8828468857142857,7,35,5,80
CLASS09_020_06,225,0.6026628315384616,13,35,5,80
CLASS09_020_05,641,0.6100138446153845,13,35,5,80
CLASS09_020_04,479,0.820907643,11,35,5,80
CLASS09_020_03,1923,0.857450437,11,35,5,80
CLASS09_020_02,2106,0.9024318612500001,9,35,5,80
CLASS09_020_01,1618,0.6590545357142857,14,35,5,80
CLASS08_100_10,8872,0.9564869546428574,28,35,5,80
CLASS08_100_09,5001,0.9589674933333333,24,35,5,80
CLASS08_100_08,14806,0.9634891364000001,26,35,5,80
CLASS07_020_09,3816,0.9306174680000001,6,35,5,80
CLASS07_020_08,1707,0.884514332,5,35,5,80
CLASS07_020_07,2238,0.7678922850000001,4,35,5,80
CLASS07_020_06,3304,0.8299462180000001,5,35,5,80
CLASS07_020_05,1040,0.8747700559999998,6,35,5,80
CLASS07_020_04,2414,0.8232000366666666,6,35,5,80
CLASS07_020_03,1839,0.9646697325,5,35,5,80
CLASS07_020_02,211,0.9096403050000001,5,35,5,80
CLASS06_060_08,2872,0.8119534519135803,2,35,5,80
CLASS06_060_07,2920,0.573843245,2,35,5,80
CLASS06_060_06,2951,0.6461422005555555,2,35,5,80
CLASS06_060_05,2804,0.6343404815432099,2,35,5,80
CLASS06_020_08,445,0.20215015123456792,1,35,5,80
CLASS06_020_07,1078,0.22463386864197532,1,35,5,80
CLASS05_100_09,8274,0.9431919834615383,26,35,5,80
CLASS09_020_01,143,0.6591011685714285,14,35,5,80
CLASS08_100_10,1980,0.957026820357143,29,35,5,80
CLASS08_100_09,2421,0.9589852883333333,25,35,5,80
CLASS08_100_08,2712,0.9633356716000001,26,35,5,80
CLASS08_100_07,6644,0.9658488773913042,24,35,5,80
CLASS08_100_06,5964,0.9668133373913045,23,35,5,80
CLASS08_100_05,14860,0.9450945172000003,25,35,5,80
CLASS08_100_04,10213,0.9603297388461539,27,35,5,80
CLASS08_020_06,1525,0.905441858,6,35,5,80
CLASS08_020_05,2375,0.801816766,5,35,5,80
CLASS08_020_04,1645,0.9917760900000001,6,35,5,80
CLASS08_020_03,1181,0.828824236,5,35,5,80
CLASS07_080_05,9680,0.9668296309999999,21,35,5,80
CLASS07_080_04,14672,0.9488910684210525,20,35,5,80
CLASS07_060_09,8537,0.9600303823076921,14,35,5,80
CLASS07_100_08,14949,0.9533266236000002,25,35,5,80
CLASS07_100_07,9308,0.9838710252173912,24,35,5,80
CLASS07_100_06,10324,0.9333966607692308,27,35,5,80
CLASS09_020_05,1158,0.6098945353846154,14,35,5,80
CLASS09_020_04,1216,0.8238328130000001,11,35,5,80
CLASS09_020_03,1494,0.8580039950000001,11,35,5,80
CLASS09_020_02,2639,0.90214603125,9,35,5,80
CLASS05_020_05,1699,0.8241972499999999,5,35,5,80
CLASS04_040_04,1377,0.55043488,2,35,5,80
CLASS05_060_10,2055,0.9388982915789473,20,35,5,80
CLASS05_060_09,6114,0.9464224880000001,15,35,5,80
CLASS05_060_08,5335,0.9246219288235293,17,35,5,80
CLASS05_060_07,4243,0.9350974776923078,14,35,5,80
CLASS05_060_06,7880,0.9810889992857141,15,35,5,80
CLASS05_060_05,15326,0.9577419578571427,14,35,5,80
CLASS05_060_04,12138,0.94677709875,17,35,5,80
CLASS05_060_03,7973,0.9436316362500001,17,35,5,80
CLASS05_040_10,4489,0.9086152422222222,9,35,5,80
CLASS05_040_09,3656,0.9002987022222221,9,35,5,80
CLASS05_040_08,4611,0.9320318307692307,14,35,5,80
CLASS05_040_07,1020,0.887453872,10,35,5,80
CLASS05_020_09,808,0.8384441883333333,6,35,5,80
CLASS05_020_08,2474,0.796233382,5,35,5,80
CLASS05_020_07,646,0.808672756,5,35,5,80
CLASS09_060_03,9142,0.7825575129411764,36,35,5,80
CLASS09_060_02,12198,0.8539551325,35,35,5,80
CLASS09_060_01,11300,0.8550740725000001,34,35,5,80
CLASS09_040_10,6168,0.7874238126086957,25,35,5,80
CLASS09_040_04,6825,0.8832494705,21,35,5,80
CLASS09_040_03,3288,0.8695345700000002,22,35,5,80
CLASS09_040_02,2001,0.8733879569999999,21,35,5,80
CLASS09_020_02,24,0.9024902812499999,9,35,5,80
CLASS09_020_01,33,0.6590359685714287,14,35,5,80
CLASS08_100_10,1195,0.9580109824999999,29,35,5,80
CLASS08_100_09,2609,0.9584335025,24,35,5,80
CLASS08_100_08,7928,0.9631716548000001,26,35,5,80
CLASS08_100_07,10344,0.966541064347826,24,35,5,80
CLASS08_100_06,7696,0.9669499565217391,24,35,5,80
CLASS08_100_05,13204,0.9450621707999999,27,35,5,80
CLASS07_040_02,3034,0.905346990909091,12,35,5,80
CLASS07_040_01,4900,0.8963423044444444,9,35,5,80
CLASS07_020_10,5394,0.7924530025000001,4,35,5,80
CLASS07_020_09,445,0.9301852120000002,6,35,5,80
CLASS06_100_04,7813,0.814925949670782,3,35,5,80
CLASS06_100_03,8359,0.73945643,3,35,5,80
CLASS06_080_09,7160,0.7891581368312757,3,35,5,80
CLASS08_040_09,3054,0.93515873625,8,35,5,80
CLASS08_040_08,1884,0.8915246869999999,10,35,5,80
CLASS08_040_07,3005,0.9709258944444445,9,35,5,80
CLASS08_040_06,2243,0.9151533789999998,11,35,5,80
CLASS08_040_05,3193,0.8808371075,8,35,5,80
CLASS08_040_04,1961,0.8930614536363636,11,35,5,80
CLASS08_040_03,5490,0.9833400033333333,10,35,5,80
CLASS08_040_02,9709,0.9406805318181818,12,35,5,80
CLASS06_100_08,11398,0.949331219835391,3,35,5,80
CLASS06_100_07,3814,0.7742679216872429,3,35,5,80
CLASS06_100_06,5033,0.7622166775000001,4,35,5,80
CLASS06_100_05,5168,0.8933387458847736,3,35,5,80
CLASS06_100_01,3624,0.7524813812757202,3,35,5,80
CLASS06_080_10,2786,0.6897772172427983,3,35,5,80
CLASS06_080_09,4112,0.7891552201234568,3,35,5,80
CLASS07_020_02,866,0.909541325,5,35,5,80
CLASS07_020_01,1321,0.8242982619999999,5,35,5,80
CLASS06_100_10,9783,0.7656180789814815,4,35,5,80
CLASS06_100_09,5127,0.8632331274485597,3,35,5,80
CLASS06_100_08,3537,0.949331219835391,3,35,5,80
CLASS06_100_07,3151,0.7742679216872429,3,35,5,80
CLASS06_100_06,4188,0.762208033117284,4,35,5,80
CLASS06_100_05,2883,0.8933387458847736,3,35,5,80
CLASS06_100_04,3475,0.8149284168312757,3,35,5,80
CLASS06_100_03,2982,0.7394524841563787,3,35,5,80
CLASS06_100_02,2452,0.9418513199999999,3,35,5,80
CLASS06_100_01,2214,0.752485029835391,3,35,5,80
CLASS06_080_10,1484,0.6897881285185186,3,35,5,80
CLASS06_080_09,2685,0.7891610535390946,3,35,5,80
CLASS06_080_08,2017,0.7642282155555556,3,35,5,80
CLASS09_060_10,17892,0.8317332743749997,34,35,5,80
CLASS09_060_09,14521,0.8812843024137931,30,35,5,80
CLASS09_060_04,10635,0.8829833810714287,30,35,5,80
CLASS09_080_01,32732,0.9041122708108107,41,35,5,80
CLASS09_020_10,2065,0.9373157225,9,35,5,80
CLASS09_020_09,5908,0.6398049884615384,14,35,5,80
CLASS09_020_08,2344,0.8840464,9,35,5,80
CLASS09_020_07,1614,0.8819229485714286,8,35,5,80
CLASS04_040_04,1033,0.55043488,2,35,5,80
CLASS04_040_03,791,0.60251392,2,35,5,80
CLASS04_040_02,746,0.5098,2,35,5,80
CLASS04_040_01,3976,0.8042502400000001,1,35,5,80
CLASS04_020_06,220,0.5783602499999999,1,35,5,80
CLASS04_020_05,80,0.30470400000000003,1,35,5,80
CLASS04_020_04,284,0.24641296000000001,1,35,5,80
CLASS04_020_03,370,0.49773025000000004,1,35,5,80
CLASS01_100_07,14689,0.9658607142857143,29,35,5,80
CLASS01_100_06,12366,0.947417142857143,36,35,5,80
CLASS01_100_02,5408,0.9648516129032257,32,35,5,80
CLASS06_080_07,8502,0.7596859014814815,3,35,5,80
CLASS06_080_06,6338,0.7191218621399177,3,35,5,80
CLASS06_080_05,8705,0.6774892176131687,3,35,5,80
CLASS06_080_04,5558,0.6913387293004115,3,35,5,80
CLASS06_080_03,4362,0.6761533218930041,3,35,5,80
CLASS06_080_02,5307,0.6844234757613168,3,35,5,80
CLASS06_080_01,4766,0.6709188767489711,3,35,5,80
CLASS06_040_10,92,0.8820966400000001,1,35,5,80
CLASS06_040_09,505,0.8706963456790123,1,35,5,80
CLASS06_040_08,1901,0.5756605,2,35,5,80
CLASS06_040_07,168,0.4998265839506173,2,35,5,80
CLASS06_040_06,747,0.9511233986419753,1,35,5,80
CLASS06_040_05,570,0.5519454410493828,2,35,5,80
CLASS06_040_04,1017,0.5125910817283951,2,35,5,80
CLASS06_040_03,409,0.5397369372839507,2,35,5,80
CLASS06_040_02,472,0.9807821186419754,1,35,5,80
CLASS06_040_01,230,0.5966532544444444,1,35,5,80
CLASS06_020_10,50,0.4212442677777778,1,35,5,80
CLASS06_020_09,1101,0.3437737482716049,1,35,5,80
CLASS06_020_08,223,0.20215015123456792,1,35,5,80
CLASS06_020_07,565,0.22463386864197532,1,35,5,80
CLASS05_100_07,12220,0.9480798645833333,24,35,5,80
CLASS03_040_07,3700,0.877622705078125,8,35,5,80
CLASS03_040_06,6205,0.9922069196428571,8,35,5,80
CLASS03_040_05,9949,0.9143849218749999,10,35,5,80
CLASS03_040_04,3421,0.8874611111111111,9,35,5,80
CLASS10_100_08,15954,0.9383646172222222,18,35,5,80
CLASS10_100_07,16164,0.978847953846154,13,35,5,80
CLASS10_100_04,5315,0.9395277270588237,17,35,5,80
CLASS05_080_06,9590,0.9629827354545455,23,35,5,80
CLASS05_080_05,19351,0.9648068490000001,21,35,5,80
CLASS05_060_10,12568,0.9388299136842106,20,35,5,80
CLASS07_060_08,781,0.944878874,15,35,5,80
CLASS07_060_07,713,0.9299282500000001,13,35,5,80
CLASS07_060_06,879,0.913038583846154,13,35,5,80
CLASS07_060_05,180,0.914696410769231,13,35,5,80
CLASS07_060_04,652,0.9723241484615386,14,35,5,80
CLASS07_060_03,785,0.9194706166666666,16,35,5,80
CLASS07_060_02,525,0.9256996838461539,13,35,5,80
CLASS07_060_01,1853,0.959054062,16,35,5,80
CLASS07_040_10,2847,0.90295309,11,35,5,80
CLASS07_040_09,6688,0.98581539,8,35,5,80
CLASS07_040_08,2311,0.9254933729999999,10,35,5,80
CLASS07_040_07,6696,0.8893646000000001,10,35,5,80
CLASS07_040_06,11020,0.9247091060000001,10,35,5,80
CLASS07_040_05,8116,0.96800806125,8,35,5,80
CLASS07_040_04,8387,0.9029527558333336,12,35,5,80
CLASS06_080_07,5715,0.7596963833744855,3,35,5,80
CLASS06_040_07,2380,0.4997273428395062,2,35,5,80
CLASS06_040_06,51,0.9511233986419753,1,35,5,80
CLASS06_040_05,5309,0.5519529704320988,2,35,5,80
CLASS06_040_04,356,0.5125910817283951,2,35,5,80
CLASS06_040_03,2421,0.5397369372839507,2,35,5,80
CLASS06_040_02,1294,0.9807821186419754,1,35,5,80
CLASS06_040_01,723,0.5966532544444444,1,35,5,80
CLASS06_020_10,401,0.4212442677777778,1,35,5,80
CLASS06_020_07,264,0.22463386864197532,1,35,5,80
CLASS06_020_06,66,0.44726371604938275,1,35,5,80
CLASS06_020_05,199,0.2347833186419753,1,35,5,80
CLASS06_020_04,48,0.18671041,1,35,5,80
CLASS06_020_03,639,0.37668224308641973,1,35,5,80
CLASS06_020_02,33,0.12933613444444447,1,35,5,80
