Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),0.154104
Porcentagem De Utilizacao,0.879229
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),0.229151
Porcentagem De Utilizacao,0.874429
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),0.303793
Porcentagem De Utilizacao,0.877314
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),2.14E-05
Porcentagem De Utilizacao,0.880343
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),0.0745514
Porcentagem De Utilizacao,0.872686
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),0.154125
Porcentagem De Utilizacao,0.875343
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),0.231318
Porcentagem De Utilizacao,0.880343
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_03.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),0.309362
Porcentagem De Utilizacao,0.879229
Quantidade de Recipientes,7
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),1.82E-05
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.061222
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),0.118408
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),0.179128
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),0.242985
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),2.12E-05
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),0.0551668
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),0.120747
Porcentagem De Utilizacao,0.89576
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),0.173628
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),0.238084
Porcentagem De Utilizacao,0.89576
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),1.79E-05
Porcentagem De Utilizacao,0.89284
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),0.0590138
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),0.128079
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),0.180083
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),0.244869
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),2.08E-05
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),0.0572278
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),0.116686
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),0.177362
Porcentagem De Utilizacao,0.89684
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),0.246052
Porcentagem De Utilizacao,0.89576
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),1.74E-05
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),0.0591399
Porcentagem De Utilizacao,0.898
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),0.119659
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),0.184219
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),0.238431
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),1.91E-05
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),0.0589746
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),0.115667
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),0.17702
Porcentagem De Utilizacao,0.89576
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),0.238284
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),1.80E-05
Porcentagem De Utilizacao,0.89476
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),0.0575969
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),0.121836
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),0.178631
Porcentagem De Utilizacao,0.898
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),0.244549
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),1.99E-05
Porcentagem De Utilizacao,0.89476
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),0.06371
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),0.114678
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),0.175852
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),0.23878
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),2.08E-05
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),0.0565865
Porcentagem De Utilizacao,0.893
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),0.120495
Porcentagem De Utilizacao,0.89572
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),0.177788
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),0.235874
Porcentagem De Utilizacao,0.89684
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),2.09E-05
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),0.0636194
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),0.114708
Porcentagem De Utilizacao,0.89464
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),0.173544
Porcentagem De Utilizacao,0.89468
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_04.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),0.241923
Porcentagem De Utilizacao,0.89684
Quantidade de Recipientes,5
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),1.76E-05
Porcentagem De Utilizacao,0.840333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.0629577
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),0.124646
Porcentagem De Utilizacao,0.840333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),0.195383
Porcentagem De Utilizacao,0.8406
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),0.249871
Porcentagem De Utilizacao,0.848333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),2.11E-05
Porcentagem De Utilizacao,0.836567
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),0.0632077
Porcentagem De Utilizacao,0.8483
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),0.125389
Porcentagem De Utilizacao,0.840433
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),0.190102
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),0.252479
Porcentagem De Utilizacao,0.850433
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),1.78E-05
Porcentagem De Utilizacao,0.844233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),0.0632926
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),0.1271
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),0.191355
Porcentagem De Utilizacao,0.840433
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),0.248673
Porcentagem De Utilizacao,0.846233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),2.09E-05
Porcentagem De Utilizacao,0.8402
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),0.0630323
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),0.123906
Porcentagem De Utilizacao,0.8422
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),0.191774
Porcentagem De Utilizacao,0.848333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),0.246638
Porcentagem De Utilizacao,0.8422
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),1.75E-05
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),0.0595934
Porcentagem De Utilizacao,0.844233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),0.127375
Porcentagem De Utilizacao,0.844233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),0.191147
Porcentagem De Utilizacao,0.844233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),0.253963
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),1.74E-05
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),0.0622334
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),0.128542
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),0.185107
Porcentagem De Utilizacao,0.840433
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),0.246828
Porcentagem De Utilizacao,0.8483
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),2.02E-05
Porcentagem De Utilizacao,0.848333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),0.0641701
Porcentagem De Utilizacao,0.8385
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),0.123734
Porcentagem De Utilizacao,0.8462
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),0.189462
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),0.254337
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),3.89E-05
Porcentagem De Utilizacao,0.8403
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),0.0598596
Porcentagem De Utilizacao,0.840433
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),0.129211
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),0.192774
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),0.248865
Porcentagem De Utilizacao,0.848333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),1.86E-05
Porcentagem De Utilizacao,0.840333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),0.0661848
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),0.126934
Porcentagem De Utilizacao,0.840333
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),0.190526
Porcentagem De Utilizacao,0.840433
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),0.256395
Porcentagem De Utilizacao,0.842233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),1.91E-05
Porcentagem De Utilizacao,0.8383
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),0.0608402
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),0.123165
Porcentagem De Utilizacao,0.8483
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),0.188781
Porcentagem De Utilizacao,0.840233
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_05.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),0.253473
Porcentagem De Utilizacao,0.842167
Quantidade de Recipientes,6
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),2.21E-05
Porcentagem De Utilizacao,0.867775
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),0.0832451
Porcentagem De Utilizacao,0.878175
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),0.173884
Porcentagem De Utilizacao,0.8678
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),0.25036
Porcentagem De Utilizacao,0.87455
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),0.340764
Porcentagem De Utilizacao,0.878125
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),2.04E-05
Porcentagem De Utilizacao,0.87435
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),0.0851945
Porcentagem De Utilizacao,0.866775
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),0.168637
Porcentagem De Utilizacao,0.872125
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),0.256182
Porcentagem De Utilizacao,0.878125
Quantidade de Recipientes,8
Busca do Corvo,
Arquivo,base\CLASS01_020_06.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),0.333172
